EAN|STORE_CODE|PRICE_EXCL_TAX|PRICE_INCL_TAX|VAT_RATE|PRICE_USAGE|PRIORITY|START_DATE|END_DATE
3608580092766|0101|1.96|2.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580097341|0101|2.96|3.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580102496|0101|1.87|1.97|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580107705|0101|1.72|2.06|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580108672|0101|1.94|2.05|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113539|0101|3.23|3.41|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113591|0101|4.53|4.78|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113683|0101|2.49|2.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113713|0101|2.14|2.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113836|0101|2.11|2.23|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113867|0101|2.11|2.23|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580113898|0101|2.12|2.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580118503|0101|5.37|6.44|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580118565|0101|5.37|6.44|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580119258|0101|5.37|6.44|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580124047|0101|3.28|3.46|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580124078|0101|5.66|5.97|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580124108|0101|3.80|4.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580126737|0101|4.15|4.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580126782|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580126812|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580126874|0101|2.37|2.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131366|0101|4.19|4.42|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131397|0101|3.84|4.05|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131427|0101|3.66|3.86|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131489|0101|3.54|3.73|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131519|0101|3.99|4.21|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580131700|0101|3.73|3.94|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580135760|0101|8.18|8.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580135791|0101|5.52|5.82|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580136934|0101|1.37|1.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580136965|0101|1.37|1.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580136996|0101|1.37|1.64|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580140498|0101|4.15|4.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580140528|0101|2.45|2.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580140559|0101|3.37|3.56|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580140580|0101|3.65|3.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580141150|0101|2.02|2.13|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580141211|0101|2.01|2.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580142966|0101|3.70|3.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580142997|0101|2.91|3.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580143123|0101|3.60|3.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580144052|0101|5.74|6.06|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580144113|0101|2.29|2.42|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580144175|0101|2.39|2.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580144601|0101|3.15|3.32|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580144632|0101|3.10|3.27|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580149170|0101|2.85|3.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580150190|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580150220|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580150343|0101|1.78|1.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580157885|0101|3.95|4.17|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580161844|0101|2.79|2.94|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580161905|0101|2.78|2.93|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580161936|0101|2.75|2.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580161967|0101|2.99|3.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580167020|0101|2.91|3.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580167082|0101|1.80|1.90|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580167112|0101|1.76|1.86|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580168287|0101|3.64|3.84|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580168348|0101|3.53|3.72|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580171652|0101|3.26|3.44|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580171683|0101|2.87|3.03|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580171713|0101|3.34|3.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580171744|0101|3.37|3.56|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580171775|0101|3.36|3.55|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172154|0101|1.43|1.51|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172185|0101|1.39|1.47|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172277|0101|1.47|1.55|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172420|0101|342.14|360.96|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172437|0101|383.20|404.28|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580172727|0101|1.97|2.08|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580173489|0101|3.82|4.58|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580175179|0101|3.12|3.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580175209|0101|3.14|3.31|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580175230|0101|3.10|3.27|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580178989|0101|365.80|385.92|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580179016|0101|365.80|385.92|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580179344|0101|1.69|2.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580179375|0101|1.69|2.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580179467|0101|1.69|2.03|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608580180739|0101|481.99|508.50|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580183174|0101|1.99|2.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580183266|0101|1.97|2.08|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580183297|0101|1.95|2.06|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185239|0101|2.58|2.72|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185260|0101|2.58|2.72|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185321|0101|3.52|3.71|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185352|0101|2.95|3.11|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185475|0101|4.33|4.57|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580185505|0101|4.33|4.57|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580188933|0101|4.70|4.96|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580190264|0101|1.96|2.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580190295|0101|1.96|2.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580190325|0101|1.96|2.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580191483|0101|2.25|2.37|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580192299|0101|3.77|3.98|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580193203|0101|3.26|3.44|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580195962|0101|1.92|2.03|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580197591|0101|1.59|1.68|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580201441|0101|362.46|382.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580201526|0101|388.85|410.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580201564|0101|426.46|449.92|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580701873|0101|2.50|2.64|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580707097|0101|2.85|3.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580725794|0101|1.90|2.00|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580735595|0101|3.63|3.83|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580745228|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580745358|0101|2.65|2.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580745365|0101|2.45|2.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580745372|0101|2.70|2.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580748830|0101|3.14|3.31|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580758686|0101|1.62|1.71|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580758693|0101|1.73|1.83|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580761884|0101|1.85|1.95|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580762294|0101|2.52|2.66|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580765554|0101|3.97|4.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580765653|0101|2.45|2.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580765677|0101|2.26|2.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580765684|0101|2.26|2.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580765714|0101|2.26|2.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580782179|0101|5.40|5.70|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580784517|0101|2.41|2.54|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580784524|0101|3.24|3.42|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580787556|0101|1.84|1.94|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580787563|0101|2.39|2.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580787631|0101|2.82|2.98|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580788362|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580789758|0101|1.71|1.80|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580791027|0101|2.26|2.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580796312|0101|1.96|2.07|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580796350|0101|2.61|2.75|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580796374|0101|2.93|3.09|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580796398|0101|2.98|3.14|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823445|0101|1.91|2.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823452|0101|2.25|2.37|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823469|0101|2.47|2.61|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823476|0101|2.77|2.92|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823490|0101|2.83|2.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823506|0101|2.82|2.97|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823513|0101|2.54|2.68|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823520|0101|2.64|2.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823537|0101|2.74|2.89|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580823544|0101|2.64|2.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580827665|0101|2.39|2.52|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580827672|0101|2.21|2.33|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580844136|0101|4.72|4.98|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580844471|0101|1.91|2.02|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580844501|0101|1.91|2.02|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580879152|0101|2.73|2.88|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580879190|0101|2.99|3.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580884170|0101|3.15|3.32|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580890898|0101|3.07|3.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580890911|0101|2.94|3.10|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580890928|0101|2.96|3.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580890997|0101|3.06|3.23|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580893240|0101|1.91|2.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580893264|0101|1.91|2.01|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580901556|0101|2.96|3.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580901570|0101|2.96|3.12|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580907831|0101|2.82|2.97|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580908197|0101|2.55|2.69|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580913771|0101|4.07|4.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580913788|0101|4.60|4.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580913795|0101|4.60|4.85|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580931546|0101|3.05|3.22|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580931584|0101|2.95|3.11|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580934783|0101|2.25|2.37|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580942764|0101|3.02|3.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580942986|0101|2.41|2.54|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580948582|0101|2.95|3.11|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580959991|0101|2.68|2.83|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580968252|0101|3.51|3.70|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608580969631|0101|2.49|2.63|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3608670554150|0101|12.10|14.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608670554167|0101|12.10|14.52|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3608891414400|0101|18.74|22.49|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609088299978|0101|3.33|3.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609088326902|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609088343008|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609088354301|0101|4.99|5.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609200001182|0101|2.75|3.30|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609200001434|0101|3.20|3.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200001502|0101|3.20|3.38|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200001847|0101|1.18|1.41|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609200010054|0101|2.08|2.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200011006|0101|2.14|2.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200011174|0101|2.30|2.76|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3609200011204|0101|3.00|3.16|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200011532|0101|2.99|3.15|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200011549|0101|3.02|3.19|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609200011907|0101|3.12|3.29|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609900000287|0101|5.44|5.74|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609900000294|0101|5.44|5.74|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609900000300|0101|5.17|5.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609900000317|0101|5.17|5.45|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609900000461|0101|4.89|5.16|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901001092|0101|5.13|5.41|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901001122|0101|5.13|5.41|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901001184|0101|3.07|3.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901001207|0101|3.07|3.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901001214|0101|3.07|3.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901301635|0101|4.99|5.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609901301642|0101|4.99|5.26|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609903003261|0101|7.92|8.36|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3609960000029|0101|3.40|3.59|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3610860665478|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610860665560|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610860759436|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610860759467|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861060968|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861060999|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861076877|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861174566|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861174597|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610861175105|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863115208|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863115239|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863115260|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863115291|0101|12.49|14.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863210873|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863210941|0101|7.49|8.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863486612|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863487817|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3610863487848|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611431999244|0101|165.83|199.00|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611432911078|0101|58.25|69.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611432915052|0101|66.58|79.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611433915051|0101|49.92|59.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611730013375|0101|4.00|4.80|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3611730029000|0101|29.16|34.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3612431911991|0101|58.25|69.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3612431999067|0101|74.17|89.00|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3612431999111|0101|115.83|139.00|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613070000008|0101|3.59|3.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613074020019|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613290000185|0101|4.17|4.40|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613460001684|0101|2.72|2.87|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613460001776|0101|2.12|2.24|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613460008409|0101|1.89|1.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613460016732|0101|0.94|0.99|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613757914659|0101|36.77|44.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613757914666|0101|34.63|41.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613757914673|0101|18.21|21.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613757915700|0101|36.77|44.12|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613757915717|0101|34.63|41.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613757915724|0101|18.21|21.85|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3613907431029|0101|9.28|9.79|0.0550|DEFAULT|0|2026-01-01T00:00:00|
3613907431036|0101|5.79|6.95|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001016846|0101|9.41|11.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001016853|0101|9.41|11.29|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001195237|0101|12.13|14.55|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001195251|0101|12.23|14.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001294657|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001294756|0101|14.03|16.84|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001323593|0101|12.23|14.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001323609|0101|12.23|14.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614001323623|0101|12.23|14.68|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614002106027|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614002106034|0101|8.33|9.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614222595526|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223076826|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223083633|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223134892|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223719563|0101|14.11|16.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223747849|0101|12.53|15.04|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223754977|0101|12.53|15.04|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223885695|0101|5.96|7.15|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223885701|0101|5.96|7.15|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223885718|0101|5.96|7.15|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614223885770|0101|6.38|7.65|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224620233|0101|11.92|14.30|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224670559|0101|12.03|14.43|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224673093|0101|5.75|6.90|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224709624|0101|11.97|14.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224811792|0101|9.30|11.16|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224811808|0101|11.97|14.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224811815|0101|11.92|14.30|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614224843816|0101|11.97|14.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225124891|0101|11.97|14.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225238949|0101|8.26|9.91|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225259838|0101|12.97|15.56|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225413902|0101|10.88|13.05|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672224|0101|7.94|9.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672248|0101|7.94|9.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672255|0101|7.94|9.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672866|0101|10.44|12.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672873|0101|10.44|12.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225672897|0101|10.44|12.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225814082|0101|7.94|9.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225814129|0101|13.68|16.42|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225814167|0101|7.94|9.53|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614225846113|0101|12.03|14.43|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614226133250|0101|12.97|15.56|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614227209251|0101|9.54|11.45|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614227209268|0101|9.99|11.99|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614227555846|0101|15.16|18.19|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614227765214|0101|12.44|14.93|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614228686754|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614228939829|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614229308563|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614860000604|0101|12.46|14.95|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614860001090|0101|21.23|25.48|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3614860002226|0101|17.80|21.36|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3616301236290|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3616302360390|0101|5.31|6.37|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3616303321932|0101|8.39|10.07|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3616303322021|0101|7.88|9.46|0.2000|DEFAULT|0|2026-01-01T00:00:00|
3616303322144|0101|10.49|12.59|0.2000|DEFAULT|0|2026-01-01T00:00:00|
